audit_id,document_id,document_title,document_type,business_area,plant,owner_id,status,rule_id,rule_name,severity,issue_detected,issue_description,recommended_action,target_resolution_days,data_quality_score,risk_category,total_issues,critical_issues,high_issues,medium_issues,low_issues
AUD-000330,DOC-10192,Standard Operating Procedure - DOC-10192,SOP,Program Management,CHI-01,OWN-008,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000348,DOC-10202,Non-Disclosure Agreement - DOC-10202,NDA,Supply Chain,CHI-02,OWN-001,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000351,DOC-10204,Non-Disclosure Agreement - DOC-10204,NDA,Supply Chain,CHI-02,OWN-048,Expired,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000355,DOC-10208,Operational Work Instruction - DOC-10208,Work Instruction,Compliance,QRO-01,OWN-017,Pending Approval,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000370,DOC-10219,Quality Inspection Record - DOC-10219,Quality Record,Supply Chain,MTY-01,OWN-033,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000372,DOC-10222,Standard Operating Procedure - DOC-10222,SOP,Compliance,CHI-02,OWN-045,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000383,DOC-10227,Regulatory Compliance Document - DOC-10227,Compliance Document,Program Management,QRO-01,OWN-018,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000397,DOC-10236,Service Contract Agreement - DOC-10236,Contract,Quality,CHI-02,OWN-043,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000405,DOC-10240,Quality Inspection Record - DOC-10240,Quality Record,Engineering,ELP-01,OWN-013,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000406,DOC-10242,Non-Disclosure Agreement - DOC-10242,NDA,Finance,MTY-01,OWN-026,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000431,DOC-10255,Service Contract Agreement - DOC-10255,Contract,Quality,CHI-02,OWN-014,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000435,DOC-10257,Operational Work Instruction - DOC-10257,Work Instruction,Finance,QRO-01,OWN-001,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000462,DOC-10272,Standard Operating Procedure - DOC-10272,SOP,Quality,CHI-01,OWN-011,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000469,DOC-10276,Standard Operating Procedure - DOC-10276,SOP,Finance,MTY-01,OWN-009,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000472,DOC-10278,Operational Work Instruction - DOC-10278,Work Instruction,Program Management,ELP-01,OWN-044,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000509,DOC-10297,Service Contract Agreement - DOC-10297,Contract,Compliance,ELP-01,OWN-049,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000510,DOC-10298,Operational Work Instruction - DOC-10298,Work Instruction,Program Management,ELP-01,OWN-008,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000511,DOC-10299,Quality Inspection Record - DOC-10299,Quality Record,Finance,CHI-01,OWN-013,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000544,DOC-10313,Quality Inspection Record - DOC-10313,Quality Record,Engineering,CHI-01,OWN-009,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000555,DOC-10322,Quality Inspection Record - DOC-10322,Quality Record,Finance,CHI-01,OWN-007,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000586,DOC-10339,Operational Work Instruction - DOC-10339,Work Instruction,Operations,QRO-01,OWN-026,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000587,DOC-10340,Non-Disclosure Agreement - DOC-10340,NDA,Quality,MTY-01,OWN-045,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000597,DOC-10347,Service Contract Agreement - DOC-10347,Contract,Engineering,ELP-01,OWN-026,Expired,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,90,Healthy,1,0,0,1,0
AUD-000601,DOC-10349,Service Contract Agreement - DOC-10349,Contract,Operations,QRO-01,OWN-048,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000684,DOC-10394,Service Contract Agreement - DOC-10394,Contract,Quality,QRO-01,OWN-039,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000691,DOC-10400,Regulatory Compliance Document - DOC-10400,Compliance Document,Compliance,CHI-02,OWN-026,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000694,DOC-10403,Service Contract Agreement - DOC-10403,Contract,Quality,CHI-01,OWN-047,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000709,DOC-10418,Regulatory Compliance Document - DOC-10418,Compliance Document,Engineering,MTY-01,OWN-034,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000710,DOC-10419,Non-Disclosure Agreement - DOC-10419,NDA,Program Management,MTY-01,OWN-014,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000711,DOC-10420,Regulatory Compliance Document - DOC-10420,Compliance Document,Engineering,ELP-01,OWN-040,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000722,DOC-10427,Standard Operating Procedure - DOC-10427,SOP,Supply Chain,QRO-01,OWN-045,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000730,DOC-10433,Operational Work Instruction - DOC-10433,Work Instruction,Compliance,MTY-01,OWN-009,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000736,DOC-10437,Quality Inspection Record - DOC-10437,Quality Record,Finance,CHI-01,OWN-041,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,90,Healthy,1,0,0,1,0
AUD-000755,DOC-10450,Non-Disclosure Agreement - DOC-10450,NDA,Compliance,ELP-01,OWN-029,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000756,DOC-10451,Operational Work Instruction - DOC-10451,Work Instruction,Supply Chain,QRO-01,OWN-003,Active,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000757,DOC-10452,Regulatory Compliance Document - DOC-10452,Compliance Document,Finance,ELP-01,OWN-035,Pending Approval,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000773,DOC-10458,Standard Operating Procedure - DOC-10458,SOP,Quality,CHI-01,OWN-005,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000804,DOC-10479,Operational Work Instruction - DOC-10479,Work Instruction,Supply Chain,ELP-01,OWN-008,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000818,DOC-10487,Operational Work Instruction - DOC-10487,Work Instruction,Quality,CHI-01,OWN-004,Expired,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000827,DOC-10494,Quality Inspection Record - DOC-10494,Quality Record,Finance,CHI-01,OWN-008,Active,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000834,DOC-10498,Quality Inspection Record - DOC-10498,Quality Record,Supply Chain,CHI-01,OWN-046,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000846,DOC-10505,Service Contract Agreement - DOC-10505,Contract,Compliance,CHI-01,OWN-008,Active,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000856,DOC-10510,Operational Work Instruction - DOC-10510,Work Instruction,Supply Chain,CHI-02,OWN-009,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000885,DOC-10524,Non-Disclosure Agreement - DOC-10524,NDA,Quality,CHI-01,OWN-017,Expired,DQ-007,Missing Next Review Date,Medium,True,Document does not have a scheduled next review date.,Define the next review date based on the document control policy.,20,90,Healthy,1,0,0,1,0
AUD-000924,DOC-10543,Non-Disclosure Agreement - DOC-10543,NDA,Engineering,ELP-01,OWN-021,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000925,DOC-10544,Quality Inspection Record - DOC-10544,Quality Record,Compliance,MTY-01,OWN-021,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000941,DOC-10554,Non-Disclosure Agreement - DOC-10554,NDA,Engineering,QRO-01,OWN-009,Active,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,90,Healthy,1,0,0,1,0
AUD-000953,DOC-10559,Standard Operating Procedure - DOC-10559,SOP,Operations,CHI-02,OWN-001,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000954,DOC-10561,Non-Disclosure Agreement - DOC-10561,NDA,Compliance,QRO-01,OWN-004,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000974,DOC-10572,Service Contract Agreement - DOC-10572,Contract,Supply Chain,ELP-01,OWN-024,Draft,DQ-011,Draft Document Open Too Long,Medium,True,Draft document has remained open for more than 60 days.,"Approve, reject, complete, or cancel the draft document.",20,90,Healthy,1,0,0,1,0
AUD-000983,DOC-10577,Quality Inspection Record - DOC-10577,Quality Record,Supply Chain,MTY-01,OWN-024,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
AUD-000994,DOC-10581,Standard Operating Procedure - DOC-10581,SOP,Program Management,QRO-01,OWN-011,Expired,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-000999,DOC-10585,Operational Work Instruction - DOC-10585,Work Instruction,Supply Chain,QRO-01,OWN-033,Pending Approval,DQ-009,Missing Version,Medium,True,Document version is missing.,Update the document version or revision number.,20,90,Healthy,1,0,0,1,0
AUD-001034,DOC-10604,Operational Work Instruction - DOC-10604,Work Instruction,Finance,MTY-01,OWN-021,Active,DQ-010,Missing File Reference,Medium,True,Document does not have a file reference or SAP document link.,"Add the correct file path, SAP document reference, or document storage location.",20,90,Healthy,1,0,0,1,0
AUD-001075,DOC-10624,Service Contract Agreement - DOC-10624,Contract,Finance,ELP-01,OWN-024,Active,DQ-008,Review Overdue,Medium,True,Active document is overdue for review.,Complete the document review and update the review cycle.,15,90,Healthy,1,0,0,1,0
