document_id,document_type,document_title,business_area,plant,owner_id,status,version,effective_date,expiration_date,last_review_date,next_review_date,approval_status,confidentiality_level,file_reference,created_date,updated_date
DOC-10853,Contract,Service Contract Agreement - DOC-10853,Compliance,ELP-01,OWN-046,Expired,v3.4,2025-10-18,2027-03-06,2025-12-08,2026-10-25,Approved,Restricted,SAP/DOCS/DOC-10853.pdf,2025-09-10,2025-09-27
DOC-10854,Quality Record,Quality Inspection Record - DOC-10854,Engineering,MTY-01,OWN-029,Obsolete,v2.5,2024-08-08,2025-05-26,2024-10-16,2025-08-21,Approved,Public,SAP/DOCS/DOC-10854.pdf,2024-07-16,2026-02-21
DOC-10855,NDA,Non-Disclosure Agreement - DOC-10855,Finance,,OWN-024,Active,v3.7,2024-11-02,2025-05-26,2025-05-18,2026-04-18,Missing,Internal,SAP/DOCS/DOC-10855.pdf,2024-10-23,2025-08-21
DOC-10856,Contract,Service Contract Agreement - DOC-10856,Quality,MTY-01,OWN-039,Active,v5.9,2024-11-18,2027-01-12,2024-12-31,2025-07-26,Missing,Restricted,SAP/DOCS/DOC-10856.pdf,2024-11-08,2025-10-27
DOC-10857,Quality Record,Quality Inspection Record - DOC-10857,Compliance,CHI-01,,Active,v5.6,2024-02-19,2026-06-12,2024-04-29,2024-11-14,Approved,Restricted,,2024-01-25,2025-07-30
DOC-10858,Quality Record,Quality Inspection Record - DOC-10858,Quality,ELP-01,OWN-021,Obsolete,v3.3,2025-12-28,2027-12-15,2026-10-20,2027-08-08,Approved,Confidential,SAP/DOCS/DOC-10858.pdf,2025-11-15,2026-10-18
DOC-10859,Contract,Service Contract Agreement - DOC-10859,Operations,QRO-01,OWN-024,Active,v1.5,2023-12-30,2025-02-28,2024-09-12,2025-06-23,Approved,Confidential,SAP/DOCS/DOC-10859.pdf,2023-11-15,2025-09-15
DOC-10860,Contract,Service Contract Agreement - DOC-10860,Engineering,ELP-01,OWN-016,Active,v5.2,2025-08-12,2027-09-14,2025-11-14,,Pending,Internal,SAP/DOCS/DOC-10860.pdf,2025-07-28,2027-04-10
DOC-10861,SOP,Standard Operating Procedure - DOC-10861,Supply Chain,CHI-02,,Active,v2.2,2023-10-03,2025-06-05,2024-07-17,2025-02-19,Approved,Restricted,SAP/DOCS/DOC-10861.pdf,2023-09-06,2024-12-14
DOC-10862,NDA,Non-Disclosure Agreement - DOC-10862,Program Management,QRO-01,OWN-028,Active,v1.2,2026-06-02,2027-03-12,2026-09-04,2027-03-11,Approved,Internal,SAP/DOCS/DOC-10862.pdf,2026-05-02,2027-10-12
DOC-10863,Work Instruction,Operational Work Instruction - DOC-10863,Finance,CHI-01,OWN-046,Pending Approval,v3.9,2025-03-27,2026-11-08,2026-02-05,2026-10-04,Approved,Internal,SAP/DOCS/DOC-10863.pdf,2025-03-18,2026-12-02
DOC-10864,Compliance Document,Regulatory Compliance Document - DOC-10864,Compliance,QRO-01,OWN-048,Active,v4.2,2025-04-17,2026-12-06,2026-04-04,2027-01-24,Pending,Internal,SAP/DOCS/DOC-10864.pdf,2025-03-19,2025-09-23
DOC-10865,Quality Record,Quality Inspection Record - DOC-10865,Engineering,CHI-01,OWN-042,Active,v2.8,2023-05-16,2025-07-11,2023-12-21,2024-12-07,Approved,Internal,SAP/DOCS/DOC-10865.pdf,2023-04-08,2024-12-01
DOC-10866,Contract,Service Contract Agreement - DOC-10866,Engineering,CHI-02,OWN-038,Active,v3.5,2025-02-23,2027-03-22,2025-12-15,2026-10-25,Approved,Restricted,SAP/DOCS/DOC-10866.pdf,2025-02-19,2026-03-20
DOC-10867,Contract,Service Contract Agreement - DOC-10867,Engineering,MTY-01,OWN-040,Active,v2.1,2024-06-25,2026-06-06,2024-12-14,2025-11-06,Approved,Internal,SAP/DOCS/DOC-10867.pdf,2024-05-28,2025-03-19
DOC-10868,Work Instruction,Operational Work Instruction - DOC-10868,Program Management,CHI-02,OWN-015,Active,v2.8,2024-03-23,2025-06-11,2025-02-26,2025-09-21,Approved,Internal,SAP/DOCS/DOC-10868.pdf,2024-03-04,2025-08-07
DOC-10869,NDA,Non-Disclosure Agreement - DOC-10869,Operations,MTY-01,OWN-032,Expired,v2.4,2023-07-18,2025-07-17,2023-11-24,2024-05-23,Pending,Public,SAP/DOCS/DOC-10869.pdf,2023-06-13,2025-01-18
DOC-10870,Quality Record,Quality Inspection Record - DOC-10870,Supply Chain,ELP-01,OWN-028,Active,v2.4,2025-10-27,2026-08-15,2026-01-26,2026-11-15,Approved,Public,SAP/DOCS/DOC-10870.pdf,2025-10-08,2027-08-24
DOC-10871,NDA,Non-Disclosure Agreement - DOC-10871,Supply Chain,MTY-01,OWN-022,Obsolete,v5.1,2024-06-26,2025-11-22,2024-10-14,2025-08-19,Missing,Restricted,SAP/DOCS/DOC-10871.pdf,2024-06-21,2025-05-10
DOC-10872,NDA,Non-Disclosure Agreement - DOC-10872,Finance,,OWN-041,Pending Approval,v1.3,2026-03-16,2027-03-25,2027-01-25,2028-01-09,Approved,Confidential,SAP/DOCS/DOC-10872.pdf,2026-02-23,2026-07-14
DOC-10873,Contract,Service Contract Agreement - DOC-10873,Supply Chain,MTY-01,OWN-047,Active,v1.8,2024-10-18,2025-08-31,2025-07-23,2026-03-07,Approved,Internal,SAP/DOCS/DOC-10873.pdf,2024-09-17,2025-04-25
DOC-10874,NDA,Non-Disclosure Agreement - DOC-10874,Finance,CHI-02,OWN-017,Active,v2.5,2024-06-05,2025-01-10,2025-02-04,2026-01-26,Approved,Confidential,SAP/DOCS/DOC-10874.pdf,2024-05-24,2025-10-02
DOC-10875,SOP,Standard Operating Procedure - DOC-10875,Supply Chain,ELP-01,OWN-026,Draft,v3.1,2024-12-24,2026-10-31,2025-09-30,,Approved,Internal,SAP/DOCS/DOC-10875.pdf,2024-11-11,2025-06-24
DOC-10876,Work Instruction,Operational Work Instruction - DOC-10876,Compliance,CHI-02,OWN-012,Active,v1.5,2025-02-03,2027-06-11,2025-10-08,2025-10-25,Approved,Internal,SAP/DOCS/DOC-10876.pdf,2025-01-18,2026-03-02
DOC-10877,Work Instruction,Operational Work Instruction - DOC-10877,Program Management,ELP-01,OWN-019,Draft,v4.0,2026-01-27,2027-09-20,2026-06-26,2026-12-30,Approved,Internal,SAP/DOCS/DOC-10877.pdf,2025-12-19,2027-07-18
DOC-10878,SOP,Standard Operating Procedure - DOC-10878,Program Management,CHI-01,OWN-017,Expired,v2.5,2025-08-08,2027-05-02,2026-04-12,2027-01-19,Missing,Internal,SAP/DOCS/DOC-10878.pdf,2025-07-13,2027-04-26
DOC-10879,SOP,Standard Operating Procedure - DOC-10879,Quality,QRO-01,OWN-050,Active,v5.9,2024-07-26,2025-07-11,2025-05-26,2026-01-13,Approved,Restricted,SAP/DOCS/DOC-10879.pdf,2024-06-19,2025-05-23
DOC-10880,Quality Record,Quality Inspection Record - DOC-10880,Engineering,QRO-01,OWN-050,Active,v1.8,2023-05-31,2024-02-27,2023-12-17,2025-10-25,Pending,Public,,2023-05-06,2023-12-08
DOC-10881,Contract,Service Contract Agreement - DOC-10881,Program Management,CHI-01,,Pending Approval,v2.0,2026-04-20,2027-06-08,2026-10-15,2027-05-24,Approved,Internal,SAP/DOCS/DOC-10881.pdf,2026-03-25,2026-05-01
DOC-10882,Quality Record,Quality Inspection Record - DOC-10882,Compliance,CHI-01,OWN-020,Active,v2.0,2025-07-17,2026-02-25,2025-11-04,2026-07-14,Missing,Restricted,SAP/DOCS/DOC-10882.pdf,2025-06-15,2026-03-21
DOC-10883,Work Instruction,Operational Work Instruction - DOC-10883,Compliance,QRO-01,OWN-033,Expired,v4.0,2024-01-04,2024-09-26,2024-03-13,2024-09-27,Pending,Confidential,SAP/DOCS/DOC-10883.pdf,2023-12-17,2024-01-02
DOC-10884,Quality Record,Quality Inspection Record - DOC-10884,Operations,CHI-02,OWN-020,Pending Approval,v1.4,2023-11-12,2025-06-14,2024-03-20,2025-02-18,Pending,Internal,SAP/DOCS/DOC-10884.pdf,2023-10-05,2024-07-12
DOC-10885,NDA,Non-Disclosure Agreement - DOC-10885,Finance,CHI-02,OWN-015,Active,v4.4,2025-12-08,2027-03-31,2026-08-14,2027-03-05,Missing,Confidential,SAP/DOCS/DOC-10885.pdf,2025-11-13,2027-05-14
DOC-10886,Work Instruction,Operational Work Instruction - DOC-10886,Operations,ELP-01,OWN-007,Active,v1.6,2026-01-30,2027-08-14,2026-12-05,2027-12-02,Approved,Confidential,SAP/DOCS/DOC-10886.pdf,2026-01-04,2026-08-30
DOC-10887,Work Instruction,Operational Work Instruction - DOC-10887,Supply Chain,CHI-02,OWN-007,Active,v4.9,2025-01-10,2025-12-03,2025-12-28,2025-10-25,Approved,Internal,SAP/DOCS/DOC-10887.pdf,2024-12-19,2025-09-01
DOC-10888,Work Instruction,Operational Work Instruction - DOC-10888,Engineering,QRO-01,OWN-050,Expired,v3.2,2025-12-21,2028-01-20,2026-05-19,2026-11-30,Approved,Internal,SAP/DOCS/DOC-10888.pdf,2025-11-17,2025-12-25
DOC-10889,Quality Record,Quality Inspection Record - DOC-10889,Compliance,MTY-01,OWN-032,Active,,2023-04-22,2025-09-24,2023-09-06,,Approved,Internal,SAP/DOCS/DOC-10889.pdf,2023-04-04,2024-07-20
DOC-10890,Quality Record,Quality Inspection Record - DOC-10890,Operations,CHI-01,OWN-009,Active,v1.2,2023-09-13,2025-05-20,2023-11-21,2025-10-25,Pending,Internal,SAP/DOCS/DOC-10890.pdf,2023-09-06,2024-03-27
DOC-10891,NDA,Non-Disclosure Agreement - DOC-10891,,MTY-01,OWN-009,Active,v4.0,2026-01-12,2028-04-12,2026-11-06,2027-09-06,Missing,Internal,SAP/DOCS/DOC-10891.pdf,2026-01-01,2026-11-01
DOC-10892,SOP,Standard Operating Procedure - DOC-10892,Compliance,ELP-01,OWN-037,Obsolete,v5.3,2024-11-02,2026-03-27,2025-10-12,2026-07-14,Approved,Internal,SAP/DOCS/DOC-10892.pdf,2024-09-29,2026-06-20
DOC-10893,Quality Record,Quality Inspection Record - DOC-10893,Operations,CHI-02,OWN-009,Expired,v4.0,2025-12-14,2027-01-13,2026-07-01,2027-06-30,Approved,Confidential,SAP/DOCS/DOC-10893.pdf,2025-11-14,2026-10-06
DOC-10894,Contract,Service Contract Agreement - DOC-10894,Operations,QRO-01,OWN-045,Active,v1.0,2023-04-24,2025-10-08,2023-08-28,2024-04-15,Approved,Internal,SAP/DOCS/DOC-10894.pdf,2023-04-04,2025-01-03
DOC-10895,Contract,Service Contract Agreement - DOC-10895,Engineering,QRO-01,OWN-013,Active,v4.9,2026-05-27,2027-11-11,2027-05-13,2027-11-12,Approved,Confidential,SAP/DOCS/DOC-10895.pdf,2026-05-12,2027-03-22
DOC-10896,Work Instruction,Operational Work Instruction - DOC-10896,Finance,CHI-01,OWN-038,Pending Approval,v3.2,2026-06-20,2028-10-03,2026-10-31,2027-05-18,Approved,Confidential,SAP/DOCS/DOC-10896.pdf,2026-05-16,2027-02-10
DOC-10897,Contract,Service Contract Agreement - DOC-10897,Quality,CHI-01,OWN-018,Obsolete,v5.7,2025-06-07,2027-07-16,2026-05-06,,Missing,Confidential,SAP/DOCS/DOC-10897.pdf,2025-05-16,2025-12-17
DOC-10898,Contract,Service Contract Agreement - DOC-10898,Program Management,MTY-01,,Pending Approval,v1.2,2023-11-06,2024-10-01,2024-02-17,2024-09-26,Rejected,Internal,SAP/DOCS/DOC-10898.pdf,2023-09-27,2025-03-04
DOC-10899,Work Instruction,Operational Work Instruction - DOC-10899,Program Management,QRO-01,OWN-036,Expired,v4.5,2025-02-10,2027-01-03,2025-05-11,2026-01-07,Approved,Confidential,SAP/DOCS/DOC-10899.pdf,2025-01-21,2025-12-07
DOC-10900,SOP,Standard Operating Procedure - DOC-10900,Finance,MTY-01,OWN-010,Active,v4.4,2024-06-15,2026-09-21,2024-12-04,,Pending,Confidential,SAP/DOCS/DOC-10900.pdf,2024-06-04,2024-10-06
DOC-10901,Compliance Document,Regulatory Compliance Document - DOC-10901,Quality,CHI-01,OWN-014,Active,v2.6,2023-06-07,2025-03-25,2023-12-31,2024-10-14,Approved,Restricted,SAP/DOCS/DOC-10901.pdf,2023-05-14,2024-06-01
DOC-10902,Contract,Service Contract Agreement - DOC-10902,Finance,ELP-01,OWN-022,Active,v3.8,2026-03-18,2026-09-19,2027-02-11,2027-10-28,Approved,Internal,SAP/DOCS/DOC-10902.pdf,2026-03-05,2026-03-19
DOC-10903,NDA,Non-Disclosure Agreement - DOC-10903,Compliance,MTY-01,OWN-041,Expired,v1.7,2025-12-24,2026-08-05,2026-06-01,2027-02-06,Approved,Confidential,SAP/DOCS/DOC-10903.pdf,2025-11-28,2027-08-13
DOC-10904,Work Instruction,Operational Work Instruction - DOC-10904,Operations,CHI-01,OWN-040,Active,v2.2,2026-04-21,2026-11-26,2026-11-26,2027-06-01,Rejected,Internal,SAP/DOCS/DOC-10904.pdf,2026-04-14,2026-07-08
DOC-10905,NDA,Non-Disclosure Agreement - DOC-10905,Finance,ELP-01,OWN-013,Draft,v3.5,2023-08-19,2024-05-24,2024-06-22,2025-02-28,Approved,Confidential,SAP/DOCS/DOC-10905.pdf,2025-03-04,2024-01-19
DOC-10906,Quality Record,Quality Inspection Record - DOC-10906,Operations,CHI-01,OWN-013,Active,v3.1,2025-07-23,2027-12-03,2025-09-22,2026-04-06,Pending,Internal,SAP/DOCS/DOC-10906.pdf,2025-06-26,2025-12-20
DOC-10907,SOP,Standard Operating Procedure - DOC-10907,Program Management,CHI-01,OWN-020,Active,v3.7,2026-02-18,2026-01-19,2027-02-08,2025-10-25,Approved,Internal,SAP/DOCS/DOC-10907.pdf,2026-01-22,2027-08-27
DOC-10908,Quality Record,Quality Inspection Record - DOC-10908,Quality,ELP-01,OWN-012,Active,v1.2,2023-09-28,2024-06-26,2024-01-29,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10908.pdf,2023-09-20,2023-10-01
DOC-10909,Work Instruction,Operational Work Instruction - DOC-10909,Quality,ELP-01,OWN-048,Active,,2024-08-30,2027-01-24,2025-08-23,2026-04-08,Missing,Restricted,SAP/DOCS/DOC-10909.pdf,2024-08-10,2025-05-31
DOC-10910,Contract,Service Contract Agreement - DOC-10910,Operations,ELP-01,OWN-012,Active,v4.4,2025-08-02,2026-08-09,2026-01-18,,Missing,Internal,SAP/DOCS/DOC-10910.pdf,2025-07-18,2025-10-21
DOC-10911,Quality Record,Quality Inspection Record - DOC-10911,Compliance,ELP-01,OWN-038,Active,v2.6,2026-03-28,2025-08-31,2026-07-23,2027-01-28,Approved,Internal,SAP/DOCS/DOC-10911.pdf,2026-02-27,2027-02-18
DOC-10912,Contract,Service Contract Agreement - DOC-10912,Finance,CHI-02,OWN-050,Active,v3.0,2026-02-23,2027-05-24,2026-05-10,2027-03-17,Approved,Internal,SAP/DOCS/DOC-10912.pdf,2026-01-18,2026-05-17
DOC-10913,Work Instruction,Operational Work Instruction - DOC-10913,Quality,MTY-01,OWN-038,Active,v1.5,2025-02-06,2027-03-05,2025-09-17,2026-08-31,Missing,Internal,SAP/DOCS/DOC-10913.pdf,2025-01-13,2025-01-22
DOC-10914,Work Instruction,Operational Work Instruction - DOC-10914,Finance,QRO-01,OWN-030,Active,v4.9,2023-10-27,2025-04-25,2024-04-30,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10914.pdf,2023-10-15,2025-01-25
DOC-10915,Compliance Document,Regulatory Compliance Document - DOC-10915,Quality,QRO-01,OWN-024,Active,v4.4,2025-07-19,2026-09-21,2025-12-25,2026-12-25,Approved,Internal,SAP/DOCS/DOC-10915.pdf,2025-06-18,2025-07-30
DOC-10916,NDA,Non-Disclosure Agreement - DOC-10916,Finance,CHI-02,OWN-011,Active,v5.8,2024-11-01,2026-06-14,2025-09-30,2026-04-05,Approved,Restricted,SAP/DOCS/DOC-10916.pdf,2024-09-25,2025-04-17
DOC-10917,Contract,Service Contract Agreement - DOC-10917,Engineering,ELP-01,OWN-030,Expired,v2.3,2023-07-18,2024-11-25,2023-10-28,2024-07-22,Approved,Internal,,2023-07-12,2024-01-05
DOC-10918,NDA,Non-Disclosure Agreement - DOC-10918,Engineering,CHI-01,OWN-044,Active,v1.7,2024-06-10,2025-03-09,2024-11-12,2025-06-19,Approved,Confidential,SAP/DOCS/DOC-10918.pdf,2024-05-13,2024-10-24
DOC-10919,Work Instruction,Operational Work Instruction - DOC-10919,Engineering,CHI-02,OWN-025,Active,v1.6,2025-07-23,2026-08-24,2026-04-20,2027-04-06,Pending,Confidential,SAP/DOCS/DOC-10919.pdf,2025-06-08,2025-10-18
DOC-10920,Work Instruction,Operational Work Instruction - DOC-10920,Finance,CHI-02,OWN-035,Obsolete,v5.0,2024-12-06,2026-08-12,2025-11-06,2026-08-13,Approved,Internal,SAP/DOCS/DOC-10920.pdf,2024-10-23,2025-06-08
DOC-10921,Contract,Service Contract Agreement - DOC-10921,Quality,CHI-01,OWN-049,Active,v2.2,2025-03-22,2025-09-19,2026-02-27,2027-01-26,Approved,Public,SAP/DOCS/DOC-10921.pdf,2025-02-17,2026-07-14
DOC-10922,Contract,Service Contract Agreement - DOC-10922,Operations,CHI-02,OWN-028,Active,v4.0,2023-10-22,2025-05-17,2024-10-20,2025-06-03,Approved,Internal,SAP/DOCS/DOC-10922.pdf,2023-09-30,2024-06-24
DOC-10923,Contract,Service Contract Agreement - DOC-10923,Engineering,CHI-02,OWN-044,Draft,v4.0,2026-02-22,2027-12-10,2026-05-05,2027-01-28,Pending,Confidential,SAP/DOCS/DOC-10923.pdf,2025-03-04,2026-07-30
DOC-10924,Quality Record,Quality Inspection Record - DOC-10924,Supply Chain,,OWN-026,Active,v4.4,2025-10-11,2027-08-19,2026-10-10,2027-09-26,Approved,Public,SAP/DOCS/DOC-10924.pdf,2025-10-10,2027-07-22
DOC-10925,Work Instruction,Operational Work Instruction - DOC-10925,Supply Chain,ELP-01,,Active,v4.1,2025-12-09,2027-12-06,2026-07-13,2027-02-06,Missing,Internal,SAP/DOCS/DOC-10925.pdf,2025-11-17,2026-04-20
DOC-10926,Compliance Document,Regulatory Compliance Document - DOC-10926,Supply Chain,QRO-01,OWN-004,Expired,,2024-06-03,2026-08-21,2025-02-20,2025-12-08,Approved,Public,SAP/DOCS/DOC-10926.pdf,2024-05-01,2025-05-12
DOC-10927,Compliance Document,Regulatory Compliance Document - DOC-10927,Engineering,ELP-01,OWN-035,Active,v4.0,2025-09-02,2028-01-21,2026-03-02,2026-09-04,Approved,Internal,SAP/DOCS/DOC-10927.pdf,2025-08-11,2026-11-12
DOC-10928,Compliance Document,Regulatory Compliance Document - DOC-10928,Operations,MTY-01,OWN-016,Active,v2.2,2023-11-30,2024-07-04,2024-09-27,2025-07-05,Approved,Internal,SAP/DOCS/DOC-10928.pdf,2023-11-07,2025-08-17
DOC-10929,SOP,Standard Operating Procedure - DOC-10929,Finance,CHI-01,OWN-037,Active,v3.0,2025-12-01,2028-02-21,2026-05-04,2027-03-14,Approved,Public,SAP/DOCS/DOC-10929.pdf,2025-10-17,2026-03-17
DOC-10930,Work Instruction,Operational Work Instruction - DOC-10930,Supply Chain,CHI-02,OWN-026,Active,v3.1,2023-09-23,2023-08-24,2024-03-25,2025-01-07,Approved,Restricted,SAP/DOCS/DOC-10930.pdf,2023-09-01,2024-11-18
DOC-10931,Quality Record,Quality Inspection Record - DOC-10931,Engineering,CHI-02,OWN-045,Active,v4.3,2025-01-12,2026-12-19,2025-11-14,2025-10-25,Pending,Internal,SAP/DOCS/DOC-10931.pdf,2024-12-03,2026-02-24
DOC-10932,SOP,Standard Operating Procedure - DOC-10932,Quality,,OWN-019,Active,v1.6,2023-08-03,2025-03-13,2023-12-03,2024-11-20,Approved,Internal,SAP/DOCS/DOC-10932.pdf,2023-06-25,2025-04-28
DOC-10933,SOP,Standard Operating Procedure - DOC-10933,Finance,MTY-01,OWN-046,Active,v3.9,2025-01-10,2026-02-20,2025-06-04,2025-12-05,Approved,Public,SAP/DOCS/DOC-10933.pdf,2025-01-03,2026-04-20
DOC-10934,Compliance Document,Regulatory Compliance Document - DOC-10934,Program Management,MTY-01,OWN-022,Expired,v4.2,2026-04-30,2028-02-26,2027-03-11,2027-09-10,Approved,Internal,SAP/DOCS/DOC-10934.pdf,2026-04-05,2027-07-23
DOC-10935,Contract,Service Contract Agreement - DOC-10935,Engineering,CHI-01,OWN-003,Active,v1.7,2024-04-19,2025-11-19,2024-09-26,2025-07-06,Approved,Confidential,SAP/DOCS/DOC-10935.pdf,2024-03-06,2025-10-02
DOC-10936,Contract,Service Contract Agreement - DOC-10936,Finance,ELP-01,OWN-029,Obsolete,v5.9,2026-04-05,2027-08-09,2026-10-01,2027-06-18,Approved,Public,SAP/DOCS/DOC-10936.pdf,2026-03-12,2026-08-30
DOC-10937,Quality Record,Quality Inspection Record - DOC-10937,Operations,CHI-02,OWN-025,Active,v5.1,2023-05-29,2025-06-16,2024-03-05,2024-10-31,Missing,Internal,SAP/DOCS/DOC-10937.pdf,2023-05-10,2023-08-18
DOC-10938,Contract,Service Contract Agreement - DOC-10938,Engineering,ELP-01,OWN-036,Pending Approval,v4.9,2026-06-23,2027-06-20,2026-10-12,2027-07-21,Approved,Confidential,SAP/DOCS/DOC-10938.pdf,2026-06-04,2027-03-17
DOC-10939,Compliance Document,Regulatory Compliance Document - DOC-10939,Quality,,OWN-015,Active,v4.4,2025-02-04,2027-02-02,2025-12-03,2026-09-09,Rejected,Internal,SAP/DOCS/DOC-10939.pdf,2025-01-02,2026-04-08
DOC-10940,Work Instruction,Operational Work Instruction - DOC-10940,Quality,CHI-01,OWN-044,Active,v4.6,2026-04-09,2028-01-24,2027-04-09,2027-11-19,Missing,Internal,SAP/DOCS/DOC-10940.pdf,2026-03-18,2027-05-13
DOC-10941,Quality Record,Quality Inspection Record - DOC-10941,Engineering,CHI-01,OWN-002,Active,v5.7,2026-01-23,2028-03-26,2026-12-11,2027-09-21,Approved,Internal,SAP/DOCS/DOC-10941.pdf,2026-01-17,2026-04-21
DOC-10942,Compliance Document,Regulatory Compliance Document - DOC-10942,,CHI-02,OWN-030,Active,v2.7,2025-07-04,2027-06-07,2025-11-09,2025-10-25,Approved,Restricted,SAP/DOCS/DOC-10942.pdf,2025-05-29,2025-12-20
DOC-10943,SOP,Standard Operating Procedure - DOC-10943,Finance,CHI-01,OWN-016,Active,v2.2,2023-06-09,2025-07-19,2024-03-01,2024-12-23,Approved,Internal,SAP/DOCS/DOC-10943.pdf,2023-05-26,2024-09-10
DOC-10944,Quality Record,Quality Inspection Record - DOC-10944,Supply Chain,MTY-01,OWN-048,Draft,v5.7,2024-02-29,2025-12-13,2024-05-04,2024-11-01,Approved,Confidential,SAP/DOCS/DOC-10944.pdf,2024-02-13,2025-03-14
DOC-10945,SOP,Standard Operating Procedure - DOC-10945,Program Management,CHI-01,OWN-046,Draft,v1.4,2026-04-05,2026-03-06,2027-04-01,2028-02-11,Approved,Internal,SAP/DOCS/DOC-10945.pdf,2025-03-04,2027-05-10
DOC-10946,SOP,Standard Operating Procedure - DOC-10946,Engineering,MTY-01,OWN-008,Active,v5.1,2026-03-16,2028-07-08,2026-11-26,2027-09-11,Approved,Confidential,SAP/DOCS/DOC-10946.pdf,2026-02-03,2026-07-27
DOC-10947,Compliance Document,Regulatory Compliance Document - DOC-10947,Engineering,ELP-01,OWN-022,Active,v4.3,2024-09-02,2025-10-02,2025-02-14,2025-09-06,Approved,Public,SAP/DOCS/DOC-10947.pdf,2024-08-02,2025-04-26
DOC-10948,Compliance Document,Regulatory Compliance Document - DOC-10948,Quality,ELP-01,OWN-039,Active,v5.4,2025-11-15,2025-10-16,2026-10-01,2027-06-08,Approved,Internal,SAP/DOCS/DOC-10948.pdf,2025-10-01,2025-10-28
DOC-10949,Quality Record,Quality Inspection Record - DOC-10949,Quality,QRO-01,OWN-020,Active,v3.2,2024-11-29,2024-10-30,2025-10-15,2026-09-22,Missing,Internal,SAP/DOCS/DOC-10949.pdf,2024-11-09,2025-03-21
DOC-10950,SOP,Standard Operating Procedure - DOC-10950,Compliance,QRO-01,OWN-038,Draft,v3.5,2024-10-11,2025-11-28,2024-11-24,2025-07-16,Approved,Confidential,SAP/DOCS/DOC-10950.pdf,2024-08-31,2026-02-03
DOC-10951,Work Instruction,Operational Work Instruction - DOC-10951,Operations,CHI-02,OWN-033,Active,v4.2,2024-03-29,2026-07-16,2024-07-16,2025-06-11,Approved,Internal,SAP/DOCS/DOC-10951.pdf,2024-03-06,2025-08-26
DOC-10952,Work Instruction,Operational Work Instruction - DOC-10952,Quality,ELP-01,OWN-020,Draft,v5.1,2023-06-04,2024-02-05,2023-12-26,2024-08-19,Approved,Internal,SAP/DOCS/DOC-10952.pdf,2023-04-22,2025-02-16
DOC-10953,Work Instruction,Operational Work Instruction - DOC-10953,Engineering,QRO-01,OWN-043,Active,v3.8,2023-05-21,2024-07-07,2023-10-01,2024-06-30,Approved,Confidential,SAP/DOCS/DOC-10953.pdf,2023-04-17,2023-06-25
DOC-10954,Quality Record,Quality Inspection Record - DOC-10954,Compliance,MTY-01,OWN-034,Draft,v2.3,2026-04-04,2026-11-27,2026-12-18,2027-11-08,Approved,Internal,SAP/DOCS/DOC-10954.pdf,2026-03-29,2026-11-18
DOC-10955,Contract,Service Contract Agreement - DOC-10955,Supply Chain,CHI-02,,Active,,2024-10-24,2026-01-31,2025-01-08,2025-08-24,Pending,Public,SAP/DOCS/DOC-10955.pdf,2024-09-18,2025-07-26
DOC-10956,Contract,Service Contract Agreement - DOC-10956,Supply Chain,MTY-01,OWN-021,Draft,v4.1,2025-12-25,2026-10-01,2026-10-25,2027-05-06,Pending,Public,SAP/DOCS/DOC-10956.pdf,2025-03-04,2027-02-21
DOC-10957,Contract,Service Contract Agreement - DOC-10957,Quality,QRO-01,OWN-001,Draft,v1.7,2024-07-15,2026-05-24,2025-01-14,2025-10-25,Approved,Restricted,SAP/DOCS/DOC-10957.pdf,2025-03-04,2026-03-27
DOC-10958,Compliance Document,Regulatory Compliance Document - DOC-10958,Engineering,ELP-01,OWN-018,Expired,v5.7,2025-10-14,2026-12-25,2026-06-09,2027-05-08,Approved,Internal,SAP/DOCS/DOC-10958.pdf,2025-10-13,2027-03-24
DOC-10959,SOP,Standard Operating Procedure - DOC-10959,Engineering,QRO-01,OWN-020,Draft,v2.7,2024-09-05,2025-12-10,2025-07-19,2026-05-23,Missing,Restricted,SAP/DOCS/DOC-10959.pdf,2024-08-14,2024-08-21
